species,decimalLongitude.new1,decimalLatitude.new1,States,Biome,Endemism,Inside_State,Inside_Biome,Inside_BR,catalogNumber,data_source,species_id,scientificName.new1,decimalLatitude,decimalLongitude,decimalLatitude.new,decimalLongitude.new,country,country.new,stateProvince.new,municipality.new,locality.new,year.new,family.new1,geo.check,geo.check1,Flagging,cult.check,loc.check1,recordedBy.new,identifiedBy.new,resol.orig,resolution.gazetteer1,Filters_ok,Country_Capital,Province_centroid,IdenticalLongLat,GBIFheadquarter,Biod_inst,Outside_coord,zero_coord,Duplicated,shore,open_sea,wrong_country,Checar_Local,Ano,Filtrador
Araucaria angustifolia,-54.072142,-29.353329,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,102043273,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.353329,-54.072142,-29.353329,-54.072142,Brazil,brazil,rio grande do sul,no.info,quevedos  rs  98140 000  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Nascimento, J.C.","Nascimento, J.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.91734,-27.952208,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,154460216,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.952208,-49.91734,-27.952208,-49.91734,Brazil,brazil,santa catarina,no.info,rppn papagaios de altitude  urupema  sc,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Prestes, N.P.","Prestes, N.P.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.304647,-25.415177,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76157919,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.415177,-49.304647,-25.415177,-49.304647,Brazil,brazil,parana,no.info,parque barigui  curitiba  pr  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Nicolecrem,Nicolecrem,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.304572,-25.41516,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76158130,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.41516,-49.304572,-25.41516,-49.304572,Brazil,brazil,parana,no.info,parque barigui  curitiba  pr  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Giepoli,"Pontes, V.F.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.52738,-25.459795,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76255550,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.459795,-49.52738,-25.459795,-49.52738,Brazil,brazil,parana,no.info,centro  campo largo   pr  83601 030  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Adriana,Adriana,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.499996,-25.69888,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76398629,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.69888,-49.499996,-25.69888,-49.499996,Brazil,brazil,parana,no.info,contenda  pr  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Mafegiraldelli,Mafegiraldelli,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.726126,-25.300006,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76487943,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.300006,-49.726126,-25.300006,-49.726126,Brazil,brazil,parana,no.info,campo largo   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ferreira, C.","Ferreira, C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-53.893745,-26.510683,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,155152768,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.510683,-53.893745,-26.510683,-53.893745,Argentina,argentina,misiones,no.info,san pedro  misiones  ar,2023,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Forestalbelga,"Massi, C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.261667,-25.680278,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76632225,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.680278,-49.261667,-25.680278,-49.261667,Brazil,brazil,parana,no.info,fazenda rio grande   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Livia,Livia,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.503824,-25.34106,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76641407,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.34106,-49.503824,-25.34106,-49.503824,Brazil,brazil,parana,no.info,campo largo   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ucachenski, B.","Koch, E.D.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.503844,-25.340996,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76642322,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.340996,-49.503844,-25.340996,-49.503844,Brazil,brazil,parana,no.info,campo largo   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ucachenski, B.","Ucachenski, B.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.178478,-25.422583,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76699264,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.422583,-49.178478,-25.422583,-49.178478,Brazil,brazil,parana,no.info,avenida pineville  pinhais  pr  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Rafasc,Rafasc,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.034572,-25.409562,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76748171,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.409562,-49.034572,-25.409562,-49.034572,Brazil,brazil,parana,no.info,quatro barras  pr  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Marciagheller,Marciagheller,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.297858,-25.458255,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,76977041,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.458255,-49.297858,-25.458255,-49.297858,Brazil,brazil,parana,no.info,rua professor dario velloso  curitiba  pr  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Dudsfranca,Dudsfranca,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.019664,-25.380826,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,77086914,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.380826,-49.019664,-25.380826,-49.019664,Brazil,brazil,parana,no.info,baitaca   quatro barras   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Kruger, A.C.","Kruger, A.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.27038,-25.425321,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,77109433,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.425321,-49.27038,-25.425321,-49.27038,Brazil,brazil,parana,no.info,centro  curitiba   pr  80020 180  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Vicatarina,Vicatarina,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.269555,-25.424843,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,77109801,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.424843,-49.269555,-25.424843,-49.269555,Brazil,brazil,parana,no.info,praca dezenove de dezembro,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Vicatarina,Vicatarina,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.272223,-25.427811,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,77112310,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.427811,-49.272223,-25.427811,-49.272223,Brazil,brazil,parana,no.info,sao francisco  curitiba   pr  82860 140  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Clara_landim,"Fischer, G.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-60.263958,-35.230788,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,155152947,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-35.230788,-60.263958,-35.230788,-60.263958,Argentina,argentina,buenos aires,no.info,alberti  buenos aires  ar,2023,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Forestalbelga,Forestalbelga,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.264452,-25.427097,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,77112311,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.427097,-49.264452,-25.427097,-49.264452,Brazil,brazil,parana,no.info,centro  curitiba   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Clara_landim,"Fischer, G.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.264581,-25.427717,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,77112312,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.427717,-49.264581,-25.427717,-49.264581,Brazil,brazil,parana,no.info,centro  curitiba   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Clara_landim,"Fischer, G.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.264237,-25.427252,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,77112316,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.427252,-49.264237,-25.427252,-49.264237,Brazil,brazil,parana,no.info,centro  curitiba   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Clara_landim,"Fischer, G.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.265224,-25.427872,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,77112318,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.427872,-49.265224,-25.427872,-49.265224,Brazil,brazil,parana,no.info,centro  curitiba   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Clara_landim,Andersonwarkentin,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.724628,-25.301261,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,78076328,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.301261,-49.724628,-25.301261,-49.724628,Brazil,brazil,parana,no.info,campo largo   pr  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ferreira, C.","Koch, E.D.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.535192,-25.44505,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,78333208,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.44505,-49.535192,-25.44505,-49.535192,Brazil,brazil,parana,no.info,rua balduino vidal  campo largo  pr  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Muller, C.","Muller, C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.304268,-25.415577,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,79410700,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.415577,-49.304268,-25.415577,-49.304268,Brazil,brazil,parana,no.info,av  manoel ribas  2262   merces  curitiba   pr  80810 000  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Dorocinski, C.","Pszepiura, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.034775,-25.409619,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,80142446,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.409619,-49.034775,-25.409619,-49.034775,Brazil,brazil,parana,no.info,quatro barras   state of parana  brazil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Meijer, A.A.R.","Orozco, L.I.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.89308,-29.421458,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,83567849,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.421458,-50.89308,-29.421458,-50.89308,Brazil,brazil,rio grande do sul,no.info,gramado  rs  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Caberlon, C.","Caberlon, C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.772035,-23.457291,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,148109677,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.457291,-46.772035,-23.457291,-46.772035,Brazil,brazil,sao paulo,no.info,parque estadual do jaragua  sao paulo   sp  02675 031  brasil,2023,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Maria, N.C.","Benedito, A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-41.874054,-20.44788,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,155218112,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-20.44788,-41.874054,-20.44788,-41.874054,Brazil,brazil,minas gerais,no.info,alto caparao  mg  36834 000  brazil,2023,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Kaizer, M.","Kaizer, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-55.281919,-33.579291,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,83641772,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-33.579291,-55.281919,-33.579291,-55.281919,Uruguay,uruguay,florida,no.info,34200  uruguay,2021,Araucariaceae,ok_country,ok_country,Checar_local,"",check_local.2state,"Berazategui, M.","Berazategui, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.174128,-22.734047,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,95910519,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.734047,-44.174128,-22.734047,-44.174128,Brazil,brazil,rio de janeiro,no.info,pedra do bispo,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Gomes, L.","Sussel, A.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.66,-22.02,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.02,-44.66,-22.02,-44.66,Brazil,brazil,"",no.info,"",2021,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-53.922127,-26.546825,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,84567725,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.546825,-53.922127,-26.546825,-53.922127,Argentina,argentina,misiones,no.info,character(0),2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Forestalbelga,"Massi, C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.13,-25.36,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.36,-49.13,-25.36,-49.13,Brazil,brazil,"",no.info,"",2021,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.35,-20.04,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-20.04,-44.35,-20.04,-44.35,Brazil,brazil,"",no.info,"",2021,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-43.053883,-22.281388,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,85559666,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.281388,-43.053883,-22.281388,-43.053883,Brazil,brazil,rio de janeiro,no.info,petropolis  rj  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Claudia_mermelstein,Claudia_mermelstein,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.052167,-29.351883,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,156690987,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.351883,-51.052167,-29.351883,-51.052167,Brazil,brazil,rio grande do sul,no.info,nova petropolis  rs  br,2023,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Chiyo, L.","Chiyo, L.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.592961,-28.014963,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,86422687,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.014963,-49.592961,-28.014963,-49.592961,Brazil,brazil,santa catarina,no.info,urubici  sc  88650 000  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Christian,Christian,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.535297,-25.445188,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,87252195,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.445188,-49.535297,-25.445188,-49.535297,Brazil,brazil,parana,no.info,rua balduino vidal  campo largo  pr  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Muller, C.","Muller, C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-48.07453,-25.007003,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,87901435,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.007003,-48.07453,-25.007003,-48.07453,Brazil,brazil,sao paulo,no.info,cananeia  sp  11990 000  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Fonseca, V.H.C.","Fonseca, V.H.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-43.930638,-21.708941,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,88203691,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-21.708941,-43.930638,-21.708941,-43.930638,Brazil,brazil,minas gerais,no.info,lima duarte   mg  36140 000  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Oliveira, C.P.","Arroyo, F.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.083328,-28.224758,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,88729735,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.224758,-51.083328,-28.224758,-51.083328,Brazil,brazil,rio grande do sul,no.info,esmeralda  br rs  br,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Gasperin, E.L.F.","Gasperin, E.L.F.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.24,-25.45,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.45,-49.24,-25.45,-49.24,Brazil,brazil,"",no.info,"",2021,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.76,-23.54,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.54,-46.76,-23.54,-46.76,Brazil,brazil,"",no.info,"",2021,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.132577,-26.772786,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,111583385,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.772786,-49.132577,-26.772786,-49.132577,Brazil,brazil,santa catarina,no.info,pomerode   state of santa catarina  89107 000  brazil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Friske, T.Q.","Friske, T.Q.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-53.52124,-28.289719,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,98437088,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.289719,-53.52124,-28.289719,-53.52124,Brazil,brazil,rio grande do sul,no.info,italiana  panambi   rs  98280 000  brasil,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Matheusschultz,Matheusschultz,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
