"","record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","class","order","infraspecificEpithet","continentOcean","maximumElevationInMeters","minimumElevationInMeters","fieldNumber","individualCount","typeStatus","preparationType","relationshipType","relatedCatalogItem","previousCatalogNumber"
"246","246","2019-12-19 08:15:07-03","FPS","FPS","2905","MachineObservation","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Schwirkowski, P.","Schwirkowski, P.","2315","2017","07","30","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Próximo à lagoa de captação de água do SAMAE","-49.324827","-26.28057","-49.324827","-26.28057","FPS02905,FURB55779",NA,NA,"2017","07","30","<ll>dwc_commonname:</ll> Pinheiro-araucária, pinheiro-brasileiro, pinheiro-elegante, pinheiro-macaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 55779",NA
"247","247","2023-05-29 14:18:30-03","UFV","VIC","008323","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bert.) Kuntze",NA,"Irwin, H.S.","2009","1958","10","31","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC008323","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","248","2023-05-29 14:18:30-03","UFV","VIC","001915","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Kulhmann","s.n.","1935","11","08","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC001915","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","249","2023-08-26 12:05:33-03","UFMS","CGMS","84183","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","M.G. Caxambu","M.G. Caxambu; E.L. Siqueira, B.G. Manoel & S. Antunes","8993","2019","05","17","Brasil","Paraná","Reserva do Iguaçu","Estação Ecológica Municipal Francisco Paschoeto.","-51.8586111","-25.9208334","51º51'31''W","25º55'15''S","CGMS1118091",NA,NA,NA,NA,NA,"Planta masculina com estróbilos. HCF 28744. Habitat: Floresta ombrófila mista montana. Relevo ondulado. Habito: Árvore ca. 10,00 m de altura, emergente.",NA,NA,NA,NA,NA,"1145",NA,NA,NA,NA,NA,NA,NA
"250","250","2023-08-26 12:05:33-03","UFMS","CGMS","51068","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","V.J. Pott","V.J. Pott; A. Pott","10704","2010","01","05","Brasil","Mato Grosso do Sul","Campo Grande","Muda de vaso na UFMS, origem Rio Grande do Sul.","-54.6464004516602","-20.4428005218506",NA,NA,"CGMS1081054","161190","auto",NA,NA,NA,"Habitat: Solo argiloso. Relevo plano. Habito: Plântula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","251","2023-09-25 10:47:49-03","Fiocruz","CBPM","124","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Gomes, M.","724","2001","09","24","Brasil","Rio de Janeiro","Nova Friburgo","São Pedro da Serra. Propriedade particular do Sr. Schmidt.","-42.5313889","-22.2825","42º31'53''W","22º16'57''S","CBPM00000124",NA,NA,NA,NA,NA,"Árvore ca. 10 m. de altura, tronco áspero, ramos patentes, ascendentes em direção ao ápice, folhas concolores, rígido coriáceas, estróbilo esférico jovem, com brácteas verde escuras, rígidas, com cicatrizes marrons, resina branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","252","2015-09-29 19:34:08-03","MNHN","RECOLNAT_MNHN_P","P00722097","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Bonpland, A.J.A.",NA,NA,NA,NA,"Argentine",NA,NA,"Province de Corrientes",NA,NA,NA,NA,"P00722097",NA,NA,NA,NA,NA,"Sur la même planche que P00722096 [cette étiquette 1037 est probablement collée par erreur] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00722097' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1037",NA,NA,"hb",NA,NA,NA
"253","253","2015-09-03 18:31:24-03","MNHN","RECOLNAT_MNHN_P","P01635351","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil",NA,NA,"Brésil. - Province de Saint-Paul.",NA,NA,NA,NA,"P01635351",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635351' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1626",NA,NA,"hb",NA,NA,NA
"254","254","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635394","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"P01635394",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635394' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1008",NA,NA,"hb",NA,NA,NA
"255","255","2015-09-29 08:14:52-03","MNHN","RECOLNAT_MNHN_P","P00722095","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Gaudichaud, C.",NA,"1818",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"P00722095",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00722095' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"type","hb",NA,NA,NA
"256","256","2015-10-01 01:09:13-03","MNHN","RECOLNAT_MNHN_P","P00722096","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Bonpland, A.J.A.",NA,NA,NA,NA,"Argentine",NA,NA,"Province de Corrientes",NA,NA,NA,NA,"P00722096",NA,NA,NA,NA,NA,"Sur la même planche que P00722097 Voir s'il est différent de l'Araucaria du Chili [A.Rich. scr.] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00722096' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"989",NA,"type","hb",NA,NA,NA
"257","257","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635395","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Burchell, W.J.",NA,NA,NA,NA,"[Brésil]",NA,NA,"s.l.",NA,NA,NA,NA,"P01635395",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635395' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"3016",NA,NA,"hb",NA,NA,NA
"258","258","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635398","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"N.E. (P.B. Aires).",NA,NA,NA,NA,"P01635398",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635398' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA
"259","259","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635402","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Schnell, R.",NA,"1958","8","25","Brasil","São Paulo",NA,"Jardim de l´Institut Botanique de São Paulo.",NA,NA,NA,NA,"P01635402",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635402' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"8506",NA,NA,"hb",NA,NA,NA
"260","260","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635403","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Gaudichaud",NA,"1836","3","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P01635403",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635403' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA
"261","261","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635406","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"P01635406",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635406' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"C2 1627",NA,NA,"hb",NA,NA,NA
"262","262","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635407","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Gaudichaud",NA,"1836","3","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P01635407",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635407' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA
"263","263","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635396","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Regnell",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P01635396","25710","auto",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635396' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"415",NA,NA,"hb",NA,NA,NA
"264","264","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635404","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,"P01635404","82892","auto",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635404' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1709",NA,NA,"hb",NA,NA,NA
"265","265","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635405","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Whitford, H.N.|Silveira, F.",NA,"1918","8","31","Brasil","Santa Catarina","Três Barras",NA,"-50.3222007751465","-26.1063995361328",NA,NA,"P01635405","22564","auto",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635405' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"800","116",NA,NA,"hb",NA,NA,NA
"266","266","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635401","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Schnell, R.",NA,"1958","9","14","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"P01635401","21048","auto",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635401' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"8904",NA,NA,"hb",NA,NA,NA
"267","267","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635400","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Schnell, R.",NA,"1958","9","14","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"P01635400","21048","auto",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635400' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"8904",NA,NA,"hb",NA,NA,NA
"268","268","2015-09-03 18:31:25-03","MNHN","RECOLNAT_MNHN_P","P01635397","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliana","Araucaria brasiliana","A.Rich.",NA,"Glaziou, A.",NA,"1876","6","29","Brasil","Rio de Janeiro","Rio de Janeiro","Paineiras, Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"P01635397","57442","auto",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635397' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"8958",NA,NA,"hb",NA,NA,NA
"269","269","2010-05-20 12:08:51-03","MNHN","RECOLNAT_MNHN_P","P00406170","PreservedSpecimen",NA,NA,"Araucariaceae","Araucaria","brasiliensis","Araucaria brasiliensis","A.Rich.",NA,"Guillemin",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,"P00406170",NA,NA,NA,NA,NA,"Cat. des bois : B 338 / Catalogue : ancienne marque de récolement <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00406170' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"xy",NA,NA,NA
"270","270","2023-09-25 11:22:50-03","UNOP","UNOP","UNOP 2538","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Cielo-Filho, R.","Cielo-Filho, R.; Farias, C.A.","1483","2014","08","21","Brasil","Paraná","Matelândia","Estrada Matelândia - Marquesita.","-53.9658333","-25.3311111","53º57'57''W","25º19'52''S","UNOP002538",NA,NA,NA,NA,NA,"estróbilo masculino.",NA,NA,NA,NA,NA,"337",NA,NA,NA,NA,NA,NA,NA
"271","271","2023-09-25 11:22:50-03","UNOP","UNOP","UNOP 4820","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Snak, C.","Snak, C.; Temponi, L.G.; Pinto, T.T.","128","2008","05","17","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.4205556","-24.9372222","53º25'14''W","24º56'14''S","UNOP004820",NA,NA,NA,NA,NA,"Lâmina concolor, cartácea. Caule com ritidomas. Fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","272","2023-09-25 11:22:50-03","UNOP","UNOP","UNOP 9841","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Da Silva, D.R.","Rocha Filho, J.A.; Piva, J.; Machado, C.","672","2018","02","27","Brasil","Paraná","Capanema","Estrada sentido fazenda Ouro Azul - Lajeado dos Borbas.","-53.6205556","-25.5727778","53º37'14''W","25º34'22''S","UNOP009841",NA,NA,NA,NA,NA,"Folhas verde-concolores, glabras. Estróbilos imaturos, verdes.",NA,NA,NA,NA,NA,"329",NA,NA,NA,NA,NA,NA,NA
"273","273","2023-09-25 11:22:50-03","UNOP","UNOP","UNOP 1860","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Borges, J.P.","Borges, J.P.; Borges, V.","181","2013","06","13","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"UNOP001860","47841","auto",NA,NA,NA,"Megaestróbilo imaturo. Área 1, 160º indivíduo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","274","2023-09-25 11:22:50-03","UNOP","UNOP","UNOP 8065","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Pagno, L.; Souza, A.L.; Minski, G.L.","Temponi, L.G.; Pagno, L.; Souza, A.L.; Minski, G.L.","1117","2012","08","03","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"UNOP008065","47841","auto",NA,NA,NA,"Folhas verdes, concolores. Estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","275","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6546","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","kampa, B. .M.","kampa, B. .M.","s.n.","2014","11","26","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"Trabalho de sementes; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","276","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6443","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Saueressig, D.","Janiski, A.","s.n.","2014","10","06","Brasil","Paraná","Rebolças",NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","277","2023-08-01 15:17:26-03","UNICENTRO","HUCO","7856","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Grespan, Tiago","Grespan, Tiago","s.n.","2020","10","19","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.34238","-25.331512","-50.34238","-25.331512",NA,NA,NA,"2021","09","18","Floresta Ombrófila Mista Montana; HABITAT: Floresta Ombrófila Mista Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","278","2023-08-01 15:17:26-03","UNICENTRO","HUCO","0749","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Medeiros, R.","Inoue, M.T.; et al.; et al.","s.n.","2003","05","02","Brasil","Paraná","Castro","Hotel 100 árvores","-50.0119018554688","-24.7910995483398",NA,NA,"HUCO000749","50779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","279","2023-08-01 15:17:26-03","UNICENTRO","HUCO","0669","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Medeiros, R.","Inoue, M.T.; et al.; et al.","s.n.","2003","05","02","Brasil","Paraná","Castro","Hotel 100 árvores","-50.0119018554688","-24.7910995483398",NA,NA,"HUCO000669","50779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","280","2023-08-01 15:17:26-03","UNICENTRO","HUCO","3787","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ruiz, E.C.Z.","Ruiz, E.C.Z.; et al.; et al.","s.n.","2012","04","05","Brasil","Paraná","Fernandes Pinheiro","Assungui","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO003787","27771","auto","2012","04","05","Projeto Imbituvão; Arbóreo, com flor; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, com flor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","281","2023-08-01 15:17:26-03","UNICENTRO","HUCO","1653","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Medeiros, R.P.","Ubiratã de Oliveira Junior","s.n.","2010","06","09","Brasil","Paraná","Fernandes Pinheiro","Pousada Fazenda Virá","-50.5475006103516","-25.4132995605469",NA,NA,"HUCO001653","27771","auto",NA,NA,NA,"20 metros; DESC: 20 metros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","282","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6730","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Benvenutti, L.","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2014",NA,NA,"IC Emilio Gomes, Parcela 46, Número 1615; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","283","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6728","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Benvenutti, L.","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2014",NA,NA,"IC Emilio Gomes, Parcela 46, Número 1614; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","284","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6695","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Benvenutti, L.","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2014",NA,NA,"IC Emilio Gomes, Parcela 44, Número 1542; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","285","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6694","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Benvenutti, L.","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2014",NA,NA,"IC Emilio Gomes, Parcela 44, Número 1342; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","286","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6630","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Benvenutti, L.","Benvenutti, L.","s.n.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2014",NA,NA,"IC Emilio Gomes, Parcela 44, Número 1550; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","287","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6471","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Benvenutti, L.","Benvenutti, L.","s.n.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2014",NA,NA,"IC Emilio Gomes, Parcela 43, Número 1507; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","288","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6470","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Benvenutti, L.","Benvenutti, L.","s.n.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2014",NA,NA,"IC Emilio Gomes, Parcela 43, Número 1509; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","289","2023-08-01 15:17:26-03","UNICENTRO","HUCO","6468","S","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Benvenutti, L.","Benvenutti, L.","s.n.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2014",NA,NA,"IC Emilio Gomes, Parcela 43, Número 1507; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
