"","species_id","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","recordNumber","identifier.1","locality","municipality","collectionCode","gbifID","language","occurrenceID","type","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","name","networkKeys","institutionKey","collectionKey","otherCatalogNumbers","dynamicProperties","county","references","http...unknown.org.nick","verbatimEventDate","verbatimLocality","taxonID","eventTime","identificationRemarks","http...unknown.org.captive","identificationID","fieldNotes","bibliographicCitation","gadm","datasetID","habitat","institutionID","taxonConceptID","associatedSequences","preparations","nomenclaturalCode","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","higherGeography","accessRights","identificationQualifier","individualCount","georeferenceRemarks","eventID","associatedTaxa","disposition","locationID","reproductiveCondition","fieldNumber","previousIdentifications","verbatimElevation","organismID","recordedByIDs.type","recordedByIDs.value","establishmentMeans","eventRemarks","georeferencedDate","verbatimCoordinateSystem","nomenclaturalStatus","typeStatus","locationRemarks","typifiedName","footprintSRS","verbatimIdentification","download"
"910","Petunia rupestris","1928462559","Petunia rupestris Dusén","-25.45","-49.63","gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2023-07-26T16:42:15.248+00:00","2023-09-27T16:53:34.242+00:00","353","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,NA,NA,"SOUTH_AMERICA","Paraná","1985","10","4","1985-10-04T00:00:00",NA,"2023-09-27T16:53:34.242+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode","3112282b-f225-4caa-be23-97fa45978b38","none","none",TRUE,"Vascular plants","A. C. Cervi",NA,"WGS84","Magnoliopsida","BR","none","none","Brazil","The New York Botanical Garden","2316","3112282b-f225-4caa-be23-97fa45978b38","Serra Sao Luiz do Puruna.",NA,"NY","1928462559","en","3112282b-f225-4caa-be23-97fa45978b38","PhysicalObject","656366","NY",NA,NA,"Petunia rupestris Dusén",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"Campo Largo Mun.","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=268118",NA,"04 Oct 1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"sheet","ICN",NA,"277","277","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"911","Petunia rupestris","2997983607","Petunia rupestris Dusén","-25.45","-49.63","cdc,gass84,rdativ,colmafu,inmafu","a185d0c4-1a12-45c1-a729-2a7b058b528d","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-23T02:09:18.730+00:00","2023-09-23T02:16:33.313+00:00","163","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,NA,NA,"SOUTH_AMERICA","Paraná","1985","10","4","1985-10-04T00:00:00",NA,"2023-09-23T02:16:33.313+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","3163298","none","none",TRUE,NA,"A. C. Cervi",NA,"WGS84","Magnoliopsida","BR","none","none","Brazil","NY","2316","3163298","Serra Sao Luiz do Puruna.",NA,"NY","2997983607",NA,"3163298","PhysicalObject","NY00656366","NY",NA,NA,"Petunia rupestris Dusén","4b0d8edb-7504-42c4-9349-63e86c01bf97","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"1985-10-04",NA,NA,NA,NA,NA,NA,NA,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3163298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"912","Petunia rupestris","1228336965","Petunia rupestris Dusén","-24","-51","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2023-09-22T16:53:16.534+00:00","313","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,NA,NA,"SOUTH_AMERICA","Paraná","1983","2","1","1983-02-01T00:00:00","2023-03-02T20:38:00.000+00:00","2023-09-22T16:53:16.534+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode","5c7e291d-4152-4b05-984a-6f42d52470f6","none","none",FALSE,"seeds-22-sep-2023","R. Kummrow",NA,"WGS84","Magnoliopsida","BR","none","none","Brazil","The Field Museum of Natural History","2222","5c7e291d-4152-4b05-984a-6f42d52470f6","Paraná",NA,"Botany","1228336965",NA,"5c7e291d-4152-4b05-984a-6f42d52470f6",NA,"V0126271F","F","F",NA,"Petunia rupestris Dusén",NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,"ICBN","TGN - Centroid",NA,"32","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Solanaceae","South America, Brazil, Paraná. [LL]","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"49e74876-1f9b-4aa2-bb89-f8682c48b67b",NA,NA,NA,NA,"2767167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"915","Petunia rupestris","1228419106","Petunia rupestris Dusén","-24","-51","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2023-09-22T16:53:07.521+00:00","313","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,NA,NA,"SOUTH_AMERICA","Paraná","1981","3","18","1981-03-18T00:00:00","2023-03-02T20:38:00.000+00:00","2023-09-22T16:53:07.521+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode","62863754-9dfa-43a4-9b05-96fd944480a7","none","none",FALSE,"seeds-22-sep-2023","R. Kummrow",NA,"WGS84","Magnoliopsida","BR","none","none","Brazil","The Field Museum of Natural History","1497","62863754-9dfa-43a4-9b05-96fd944480a7","Paraná",NA,"Botany","1228419106",NA,"62863754-9dfa-43a4-9b05-96fd944480a7",NA,"V0126270F","F","F",NA,"Petunia rupestris Dusén",NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,"ICBN","TGN - Centroid",NA,"77","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Solanaceae","South America, Brazil, Paraná. [LL]","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"49e74876-1f9b-4aa2-bb89-f8682c48b67b",NA,NA,NA,NA,"2767166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"917","Petunia rupestris","2270555319","Petunia rupestris Dusén","-25.6","-49.6167","cdc,gass84,incomis,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2023-09-08T23:59:39.275+00:00","2023-09-09T00:07:50.646+00:00","223","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE","1994-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Parana","1979","12","14","1979-12-14T00:00:00","2023-08-10T10:33:13.000+00:00","2023-09-09T00:07:50.646+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","3025252","none","none",TRUE,NA,"G. Hatschbach","J. R. Stehmann","WGS84","Magnoliopsida","BR","none","none","Brazil",NA,"42632","3025252","São Luis do Purunã (mun. Balsa Nova).",NA,"Plants","2270555319",NA,"18f1f5c8-e5ba-4a05-8173-ad83db3b0dc7",NA,"ASU0050835","ASU",NA,"Flor purpúrea, base amarela.","Petunia rupestris Dusén",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"212707",NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025252",NA,NA,NA,"219557",NA,NA,NA,NA,NA,NA,NA,NA,"Capão, junto a afloramentos de arenito.",NA,NA,NA,NA,NA,NA,NA,"348","a2e32c87-d320-4a01-bafd-a9182ae2e191","T&CW","15000","alorozco","reviewed - high confidence","18f1f5c8-e5ba-4a05-8173-ad83db3b0dc7","http://creativecommons.org/licenses/by-nc/3.0/","Amanda 2012_01_12","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Solanaceae|Petunia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"919","Petunia rupestris","1928429997","Petunia rupestris Dusén","-24.5299669","-49.9489396","cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2023-07-26T16:42:15.248+00:00","2023-09-27T16:55:32.935+00:00","353","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE","1994-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Paraná","1970","9","26","1970-09-26T00:00:00",NA,"2023-09-27T16:55:32.935+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode","2ebbd597-1433-4950-94e9-47853eaa7f11","none","none",TRUE,"Vascular plants","G. G. Hatschbach","J. R. Stehmann","WGS84","Magnoliopsida","BR","none","none","Brazil","The New York Botanical Garden","24764","2ebbd597-1433-4950-94e9-47853eaa7f11","Estrada do Cerne, Serra das Furnas.",NA,"NY","1928429997","en","2ebbd597-1433-4950-94e9-47853eaa7f11","PhysicalObject","656360","NY",NA,NA,"Petunia rupestris Dusén",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"Piraí do Sul Mun.","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=268115",NA,"26 Sep 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afloramentos de arenito.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"sheet","ICN","Other source","269","269","http://biocol.org/urn:lsid:biocol.org:col:15556","CRIA (Centro de Referência em Informação Ambiental)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"920","Petunia rupestris","2997479551","Petunia rupestris Dusén","-24.526111","-49.948333","cdc,cdround,gass84,colmafu,inmafu","a185d0c4-1a12-45c1-a729-2a7b058b528d","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-23T02:09:18.730+00:00","2023-09-23T02:16:27.403+00:00","163","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE","1994-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Paraná","1970","9","26","1970-09-26T00:00:00",NA,"2023-09-23T02:16:27.403+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","3163292","none","none",TRUE,NA,"G. G. Hatschbach","J. R. Stehmann","WGS84","Magnoliopsida","BR","none","none","Brazil","NY","24764","3163292","Estrada do Cerne, Serra das Furnas.",NA,"NY","2997479551",NA,"3163292","PhysicalObject","NY00656360","NY",NA,NA,"Petunia rupestris Dusén","4b0d8edb-7504-42c4-9349-63e86c01bf97","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"1970-09-26",NA,NA,NA,NA,NA,NA,NA,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3163292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"921","Petunia rupestris","2996215920","Petunia rupestris Dusén","0","0","cucdmis,gass84,rdativ,zerocd,colmafu,inmafu","df815212-bca8-45c8-b006-ba7bded25217","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-18T22:13:54.218+00:00","2023-09-19T12:26:10.026+00:00","159","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,NA,NA,NA,"Paraná","1969","12",NA,"1969-12-01T00:00:00",NA,"2023-09-19T12:26:10.026+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","2937635","none","none",TRUE,NA,"Krieger, P.L.;Krieger, PL",NA,"WGS84","Magnoliopsida","BR","none","none","Brazil","HUFU","7731","2937635","No campo sobre arenito.","Vila Velha","HUFU","2996215920",NA,"2937635","PhysicalObject","HUFU00026098","HUFU",NA,NA,"Petunia rupestris Dusén","4b0d8edb-7504-42c4-9349-63e86c01bf97","296af4c0-2c6b-4cac-847f-9e48028bedd5","cba3c00d-ad5c-499b-93d9-463e4bd211af",NA,NA,NA,NA,NA,"00/12/1969",NA,NA,NA,NA,NA,NA,"Arbusto, ca. 1 m.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2937635","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"925","Petunia rupestris","623655142","Petunia rupestris Dusén","-25.383333","-50.183333","cdround,gass84,gdativ,ambcol","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","c7b49e46-602a-4172-98d2-6b027c6b049f","b554c320-0560-11d8-b851-b8a03c50a862","US","EML","2023-09-05T01:25:52.269+00:00","2023-09-07T10:31:27.585+00:00","295","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,NA,NA,"SOUTH_AMERICA","Paraná","1965","1","21","1965-01-21T00:00:00","2012-03-13T03:40:27.000+00:00","2023-09-07T10:31:27.585+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","0d833aee-ba8b-11e3-8cfe-90b11c41863e","none","none",TRUE,"R. L. McGregor Herbarium Vascular Plants Collection","Lyman Bradford Smith; R M Klein","L B Smith","WGS84","Magnoliopsida","BR","none","none","Brazil",NA,NA,"0d833aee-ba8b-11e3-8cfe-90b11c41863e","12 km W of Rodovia do Café turnoff",NA,"KANU","623655142",NA,"0d833aee-ba8b-11e3-8cfe-90b11c41863e",NA,"264647","KU",NA,NA,"Petunia rupestris Dusén",NA,"49fb6451-91b7-4af2-8cd3-354539a77589",NA,NA,NA,"Palmeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"<No data>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil, Paraná, Palmeira","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,NA,NA,NA,"14943",NA,"900-950 m",NA,NA,NA,NA,"Rocky campo.",NA,"1",NA,NA,NA,NA,NA,NA,"succeded"
"926","Petunia rupestris","2997984603","Petunia rupestris Dusén","-25.5","-49.67","cdc,cdround,gass84,colmafu,inmafu","a185d0c4-1a12-45c1-a729-2a7b058b528d","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-23T02:09:18.730+00:00","2023-09-23T02:16:33.294+00:00","163","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,NA,NA,"SOUTH_AMERICA","Paraná","1965","1","14","1965-01-14T00:00:00",NA,"2023-09-23T02:16:33.294+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","3163297","none","none",TRUE,NA,"L. B. Smith","L. B. Smith","WGS84","Magnoliopsida","BR","none","none","Brazil","NY","14410","3163297","Serra de Sao Luiz by the Rodovia de Café.",NA,"NY","2997984603",NA,"3163297","PhysicalObject","NY00656365","NY",NA,NA,"Petunia rupestris Dusén","4b0d8edb-7504-42c4-9349-63e86c01bf97","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"1965-01-14",NA,NA,NA,NA,NA,NA,NA,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3163297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"928","Petunia rupestris","1930978728","Petunia rupestris Dusén","-25.5","-49.67","gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2023-07-26T16:42:15.248+00:00","2023-09-27T16:55:29.126+00:00","353","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,NA,NA,"SOUTH_AMERICA","Paraná","1965","1","14","1965-01-14T00:00:00",NA,"2023-09-27T16:55:29.126+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode","e31c544f-8415-4e15-8792-f9ecc221cb92","none","none",TRUE,"Vascular plants","L. B. Smith","L. B. Smith","WGS84","Magnoliopsida","BR","none","none","Brazil","The New York Botanical Garden","14410","e31c544f-8415-4e15-8792-f9ecc221cb92","Serra de Sao Luiz by the Rodovia de Café.",NA,"NY","1930978728","en","e31c544f-8415-4e15-8792-f9ecc221cb92","PhysicalObject","656365","NY",NA,NA,"Petunia rupestris Dusén",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"Balsa Nova Mun.","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=268116",NA,"14 Jan 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rock outcrop, campo, and thicket.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"sheet","ICN",NA,"14","14","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3609 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"929","Petunia rupestris","1852120231","Petunia rupestris Dusén","-25.5","-49.67","gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2023-09-23T14:34:02.939+00:00","2023-09-27T16:15:27.196+00:00","334","PRESERVED_SPECIMEN","PRESENT","3802800","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Petunia","rupestris","SPECIES","SYNONYM","NE",NA,"1100",NA,"SOUTH_AMERICA","Paraná","1965","1","14","1965-01-14T00:00:00","2018-09-14T16:59:00.000+00:00","2023-09-27T16:15:27.196+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode","http://n2t.net/ark:/65665/3788ca09a-edbf-49e1-9785-0f1986ecd8c8","none","none",TRUE,"NMNH Extant Biology","L. Smith, R. M. Klein & G. Hatschbach",NA,"WGS84","Magnoliopsida","BR","none","none","Brazil",NA,"14410","http://n2t.net/ark:/65665/3788ca09a-edbf-49e1-9785-0f1986ecd8c8","Mun. Balsa Nova: Rock outcrop, campo, and thicket, Sierra de São Luiz by the Rodovia de Café.",NA,"US","1852120231",NA,"http://n2t.net/ark:/65665/3788ca09a-edbf-49e1-9785-0f1986ecd8c8",NA,"US 2492209","US",NA,NA,"Petunia rupestris Dusén","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,"14","14","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Solanales, Solanaceae","South America, Brazil, Paraná",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
